id_student,code_module,code_presentation,weighted_score
238007,AAA,2013J,79.5
240712,AAA,2013J,74.2
240884,AAA,2013J,56.4
241649,AAA,2013J,78.8
241729,AAA,2013J,59.6
242793,AAA,2013J,79.2
246834,AAA,2013J,54.8
248270,AAA,2013J,78.9
255548,AAA,2013J,68.4
256815,AAA,2013J,77.7
258392,AAA,2013J,59.1
258894,AAA,2013J,64.4
260355,AAA,2013J,35.0
262011,AAA,2013J,72.1
262934,AAA,2013J,76.0
268073,AAA,2013J,75.5
268733,AAA,2013J,40.333333333333336
271251,AAA,2013J,76.9
277880,AAA,2013J,67.2
277880,AAA,2014J,67.2
279572,AAA,2013J,79.6
281022,AAA,2013J,73.8
281250,AAA,2013J,54.3
282821,AAA,2013J,58.8
286488,AAA,2013J,73.5
287548,AAA,2013J,67.9
290201,AAA,2013J,69.8
290757,AAA,2013J,74.5
291334,AAA,2013J,82.9
294570,AAA,2013J,78.7
294594,AAA,2013J,51.0
295741,AAA,2013J,51.9
295741,FFF,2014B,80.6355140186916
296332,AAA,2013J,84.3
298696,AAA,2013J,81.8
300398,AAA,2013J,78.3
302302,AAA,2013J,58.8
305152,AAA,2013J,64.0
305386,AAA,2013J,78.1
306107,AAA,2013J,54.9
306466,AAA,2013J,82.6
306897,AAA,2013J,60.9
307061,AAA,2013J,81.3
307866,AAA,2013J,61.857142857142854
311917,AAA,2013J,60.4
312537,AAA,2013J,87.8
312782,AAA,2013J,58.5
318933,AAA,2013J,66.6
319047,AAA,2013J,78.6
321942,AAA,2013J,80.2
324002,AAA,2013J,80.2
324084,AAA,2013J,57.5
324282,AAA,2013J,64.6
331358,AAA,2013J,84.0
331358,AAA,2014J,85.0
332789,AAA,2013J,75.1
333059,AAA,2013J,62.6
333323,AAA,2013J,74.2
334259,AAA,2013J,51.666666666666664
334333,AAA,2013J,36.0
335764,AAA,2013J,86.4
335764,AAA,2014J,87.6
336207,AAA,2013J,67.4
339972,AAA,2013J,47.8
341872,AAA,2013J,63.8
342007,AAA,2013J,75.0
342007,AAA,2014J,83.9
342514,AAA,2013J,78.4
342972,AAA,2013J,61.5
343446,AAA,2013J,79.6
344282,AAA,2013J,47.4
345068,AAA,2013J,79.5
345357,AAA,2013J,82.0
346025,AAA,2013J,82.4
350188,AAA,2013J,73.4
357668,AAA,2013J,58.6
364177,AAA,2013J,69.71428571428571
365244,AAA,2013J,55.6
365642,AAA,2013J,70.4
366483,AAA,2013J,77.0
368194,AAA,2013J,49.1
368824,AAA,2013J,53.7
368963,AAA,2013J,67.4
376439,AAA,2013J,87.3
376581,AAA,2013J,73.0
380953,AAA,2013J,67.0
383254,AAA,2013J,76.3
386924,AAA,2013J,68.9
386952,AAA,2013J,68.8
388722,AAA,2013J,63.7
388885,AAA,2013J,61.9
390890,AAA,2013J,68.6
390890,AAA,2014J,68.2
392756,AAA,2013J,43.5
392931,AAA,2013J,69.1
393207,AAA,2013J,74.8
396872,AAA,2013J,61.1
398552,AAA,2013J,45.0
401869,AAA,2013J,67.0
402470,AAA,2013J,70.7
404804,AAA,2013J,41.6
405088,AAA,2013J,77.3
414117,AAA,2013J,76.0
415969,AAA,2013J,58.2
415969,AAA,2014J,58.2
420087,AAA,2013J,75.2
429958,AAA,2013J,58.3
441018,AAA,2013J,61.0
441888,AAA,2013J,70.0
442442,AAA,2013J,41.0
444677,AAA,2013J,86.9
470588,AAA,2013J,86.0
470588,AAA,2014J,72.66666666666667
489455,AAA,2013J,70.0
495284,AAA,2013J,65.0
498857,AAA,2013J,72.6
508818,AAA,2013J,69.9
512460,AAA,2013J,73.2
544103,AAA,2013J,81.0
550383,AAA,2013J,73.0
564450,AAA,2013J,58.0
568601,AAA,2013J,80.33333333333333
572652,AAA,2013J,73.7
580389,AAA,2013J,70.6
588775,AAA,2013J,82.4
591774,AAA,2013J,73.4
603861,AAA,2013J,64.0
603861,AAA,2014J,64.0
606143,AAA,2013J,62.0
704156,AAA,2013J,66.3
705379,AAA,2013J,80.7
721259,AAA,2013J,0.0
721259,AAA,2014J,65.0
749412,AAA,2013J,70.2
760729,AAA,2013J,81.5
905042,AAA,2013J,78.0
949618,AAA,2013J,60.3
958987,AAA,2013J,77.2
968578,AAA,2013J,73.4
969076,AAA,2013J,56.57142857142857
971027,AAA,2013J,67.2
978739,AAA,2013J,56.5
1035023,AAA,2013J,69.9
1105478,AAA,2013J,81.2
1352868,AAA,2013J,65.33333333333333
1352868,AAA,2014J,67.2
1401935,AAA,2013J,31.666666666666668
1402638,AAA,2013J,75.0
1414443,AAA,2013J,59.333333333333336
1465690,AAA,2013J,80.9
1472925,AAA,2013J,62.2
1472925,AAA,2014J,63.0
1488959,AAA,2013J,60.2
1518989,AAA,2013J,72.2
1618738,AAA,2013J,77.9
1620151,AAA,2013J,75.0
1626710,AAA,2013J,84.9
1640609,AAA,2013J,85.3
1686521,AAA,2013J,68.0
1729319,AAA,2013J,77.5
1746134,AAA,2013J,84.0
1758449,AAA,2013J,59.666666666666664
1765788,AAA,2013J,67.5
1801229,AAA,2013J,76.7
1801641,AAA,2013J,77.8
1847830,AAA,2013J,69.1
1860318,AAA,2013J,62.8
1889511,AAA,2013J,71.2
1889577,AAA,2013J,73.2
1894188,AAA,2013J,69.7
1938355,AAA,2013J,71.2
1942396,AAA,2013J,54.9
1970390,AAA,2013J,83.8
1970390,AAA,2014J,83.8
1976139,AAA,2013J,62.875
2011876,AAA,2013J,75.6
2012966,AAA,2013J,79.1
2051699,AAA,2013J,67.3
2062879,AAA,2013J,62.1
2065691,AAA,2013J,36.8
2073016,AAA,2013J,60.4
2073016,AAA,2014J,56.5
2080474,AAA,2013J,67.2
2083877,AAA,2013J,68.1
2084066,AAA,2013J,59.0
2104505,AAA,2013J,64.1
2122180,AAA,2013J,82.3
2139353,AAA,2013J,66.2
2139353,AAA,2014J,66.9
2143752,AAA,2013J,52.9
2146792,AAA,2013J,70.0
2153153,AAA,2013J,61.8
2155014,AAA,2013J,73.9
2164705,AAA,2013J,70.0
2171627,AAA,2013J,68.4
2182846,AAA,2013J,66.3
2194100,AAA,2013J,67.3
2197016,AAA,2013J,75.7
2208424,AAA,2013J,69.9
2229865,AAA,2013J,77.1
2255601,AAA,2013J,49.0
2268379,AAA,2013J,83.6
2278464,AAA,2013J,48.9
2293923,AAA,2013J,60.5
2312620,AAA,2013J,36.2
2329342,AAA,2013J,58.8
2339528,AAA,2013J,80.5
2342426,AAA,2013J,74.2
2344901,AAA,2013J,49.285714285714285
2358056,AAA,2013J,69.8
2358969,AAA,2013J,68.0
2358969,AAA,2014J,70.3
2364471,AAA,2013J,81.6
2367155,AAA,2013J,75.7
2369266,AAA,2013J,51.2
2376496,AAA,2013J,75.5
2391984,AAA,2013J,72.71428571428571
2411661,AAA,2013J,45.3
2411778,AAA,2013J,81.0
2412002,AAA,2013J,83.1
2412967,AAA,2013J,77.5
2429854,AAA,2013J,51.0
2437837,AAA,2013J,74.9
2449878,AAA,2013J,60.5
2456480,AAA,2013J,21.6
2457256,AAA,2013J,70.5
2458355,AAA,2013J,91.0
2460080,AAA,2013J,77.1
2461190,AAA,2013J,54.0
2479954,AAA,2013J,79.7
2481901,AAA,2013J,74.8
2482700,AAA,2013J,55.8
2486127,AAA,2013J,74.4
2498700,AAA,2013J,77.9
2516503,AAA,2013J,79.2
2518069,AAA,2013J,76.7
2521459,AAA,2013J,61.5
2523736,AAA,2013J,62.285714285714285
2529279,AAA,2013J,78.8
2532302,AAA,2013J,60.3
2536991,AAA,2013J,83.4
2550279,AAA,2013J,62.8
2551220,AAA,2013J,63.4
2552472,AAA,2013J,50.666666666666664
2555340,AAA,2013J,79.2
2557283,AAA,2013J,81.6
2559575,AAA,2013J,73.1
2562034,AAA,2013J,65.4
2566163,AAA,2013J,70.9
2566592,AAA,2013J,71.8
2574528,AAA,2013J,77.3
2574583,AAA,2013J,71.9
2576122,AAA,2013J,64.0
2576122,AAA,2014J,64.0
2578995,AAA,2013J,80.1
2586560,AAA,2013J,72.8
2594139,AAA,2013J,73.5
2598871,AAA,2013J,74.0
2599352,AAA,2013J,75.7
2600688,AAA,2013J,70.1
2606098,AAA,2013J,72.2
2613116,AAA,2013J,79.8
2617002,AAA,2013J,65.2
2639449,AAA,2013J,52.625
2639540,AAA,2013J,79.9
2639641,AAA,2013J,66.5
2641155,AAA,2013J,79.2
2643002,AAA,2013J,48.8
2645733,AAA,2013J,81.2
2649826,AAA,2013J,84.7
2650282,AAA,2013J,84.3
2664024,AAA,2013J,66.2
2666246,AAA,2013J,76.2
2669816,AAA,2013J,54.0
2671132,AAA,2013J,69.8
2676809,AAA,2013J,42.8
2678643,AAA,2013J,69.7
2685865,AAA,2013J,78.9
2688067,AAA,2013J,68.4
2689958,AAA,2013J,81.2
2691206,AAA,2013J,84.7
2694424,AAA,2013J,76.5
2698257,AAA,2013J,69.4
2469673,AAA,2013J,44.55555555555556
2470694,AAA,2013J,67.0
2470694,AAA,2014J,67.0
2691244,AAA,2013J,58.666666666666664
293699,AAA,2013J,46.111111111111114
581129,AAA,2013J,40.0
195262,AAA,2013J,50.0
569505,AAA,2014J,85.9
570317,AAA,2014J,75.4
574505,AAA,2014J,41.7
588477,AAA,2014J,75.0
593846,AAA,2014J,64.5
593987,AAA,2014J,72.5
596288,AAA,2014J,76.7
603834,AAA,2014J,61.4
623840,AAA,2014J,79.5
626240,AAA,2014J,56.3
628088,AAA,2014J,80.0
630142,AAA,2014J,83.33333333333333
637665,AAA,2014J,49.8
639053,AAA,2014J,65.9
642878,AAA,2014J,41.333333333333336
648130,AAA,2014J,53.5
676546,AAA,2014J,73.57142857142857
677186,AAA,2014J,57.3
684180,AAA,2014J,62.7
687698,AAA,2014J,54.3
696073,AAA,2014J,74.7
696578,AAA,2014J,77.0
852847,AAA,2014J,32.0
998493,AAA,2014J,67.6
1045203,AAA,2014J,79.4
1112555,AAA,2014J,66.6
1183831,AAA,2014J,70.4
1268696,AAA,2014J,61.2
1398979,AAA,2014J,72.28571428571429
1456619,AAA,2014J,63.0
1471214,AAA,2014J,71.4
1484804,AAA,2014J,66.8
1511033,AAA,2014J,75.3
1576513,AAA,2014J,86.9
1609002,AAA,2014J,79.8
1629771,AAA,2014J,79.5
1686551,AAA,2014J,80.0
1689639,AAA,2014J,73.0
1715896,AAA,2014J,77.8
1721270,AAA,2014J,57.5
1757766,AAA,2014J,70.9
1773377,AAA,2014J,74.4
1799111,AAA,2014J,77.6
1818673,AAA,2014J,86.0
1839386,AAA,2014J,40.0
1926668,AAA,2014J,61.4
1947156,AAA,2014J,77.7
1967783,AAA,2014J,64.2
1975209,AAA,2014J,65.2
2010232,AAA,2014J,83.8
2045084,AAA,2014J,72.0
2057803,AAA,2014J,63.5
2085209,AAA,2014J,87.5
2086400,AAA,2014J,70.1
2148681,AAA,2014J,72.5
2158048,AAA,2014J,86.0
2158196,AAA,2014J,57.333333333333336
2165164,AAA,2014J,62.2
2168833,AAA,2014J,24.0
2207874,AAA,2014J,52.4
2240349,AAA,2014J,77.2
2244332,AAA,2014J,85.5
2273119,AAA,2014J,36.0
2277857,AAA,2014J,64.9
2297896,AAA,2014J,64.0
2318055,AAA,2014J,76.0
2330254,AAA,2014J,70.9
2355470,AAA,2014J,53.2
2363863,AAA,2014J,80.8
2369415,AAA,2014J,79.0
2375975,AAA,2014J,71.7
2397661,AAA,2014J,49.9
2398313,AAA,2014J,71.2
2404408,AAA,2014J,47.333333333333336
2425993,AAA,2014J,68.0
2432796,AAA,2014J,63.4
2434159,AAA,2014J,51.9
2467267,AAA,2014J,71.7
2473538,AAA,2014J,54.5
2474849,AAA,2014J,35.0
2494700,AAA,2014J,84.1
2500258,AAA,2014J,72.9
2507842,AAA,2014J,79.0
2509639,AAA,2014J,67.0
2514368,AAA,2014J,82.9
2514898,AAA,2014J,67.6
2521865,AAA,2014J,61.7
2522927,AAA,2014J,66.8
2540168,AAA,2014J,43.2
2546445,AAA,2014J,73.0
2551797,AAA,2014J,64.2
2551932,AAA,2014J,46.666666666666664
2569324,AAA,2014J,72.6
2574990,AAA,2014J,56.7
2578676,AAA,2014J,71.0
2581477,AAA,2014J,47.8
2584873,AAA,2014J,62.8
2595841,AAA,2014J,55.4
2596621,AAA,2014J,73.0
2596621,FFF,2013J,87.79439252336448
2601889,AAA,2014J,80.9
2602338,AAA,2014J,72.66666666666667
2624961,AAA,2014J,62.2
2633226,AAA,2014J,54.1
2642616,AAA,2014J,57.1
2642935,AAA,2014J,83.7
2648611,AAA,2014J,78.2
2649800,AAA,2014J,66.0
2654628,AAA,2014J,72.1
2677624,AAA,2014J,70.5
2680312,AAA,2014J,79.7
2688166,AAA,2014J,56.75
2690062,AAA,2014J,58.0
2692514,AAA,2014J,78.1
2694788,AAA,2014J,32.2
6516,AAA,2014J,63.5
24734,AAA,2014J,47.5
26192,AAA,2014J,86.3
28061,AAA,2014J,77.4
31600,AAA,2014J,55.5
46844,AAA,2014J,66.5
52765,AAA,2014J,61.5
55104,AAA,2014J,71.3
58071,AAA,2014J,74.9
58316,AAA,2014J,72.9
62487,AAA,2014J,70.6
63165,AAA,2014J,52.1
70011,AAA,2014J,81.3
75255,AAA,2014J,83.0
79403,AAA,2014J,58.4
85092,AAA,2014J,58.0
85144,AAA,2014J,78.8
85302,AAA,2014J,71.0
87431,AAA,2014J,50.0
95755,AAA,2014J,40.666666666666664
101116,AAA,2014J,82.9
107489,AAA,2014J,80.5
108872,AAA,2014J,60.9
109155,AAA,2014J,67.2
117818,AAA,2014J,56.5
119902,AAA,2014J,65.85714285714286
121349,AAA,2014J,77.3
124064,AAA,2014J,87.6
125018,AAA,2014J,64.3
130034,AAA,2014J,77.6
130547,AAA,2014J,58.0
130636,AAA,2014J,59.7
131390,AAA,2014J,78.7
133816,AAA,2014J,66.0
133922,AAA,2014J,77.9
135471,AAA,2014J,84.2
139033,AAA,2014J,61.7
141506,AAA,2014J,75.0
146503,AAA,2014J,61.9
149741,AAA,2014J,67.2
149962,AAA,2014J,68.9
151587,AAA,2014J,65.8
152668,AAA,2014J,71.0
158707,AAA,2014J,73.8
164944,AAA,2014J,62.7
165226,AAA,2014J,77.0
167961,AAA,2014J,76.3
174024,AAA,2014J,61.3
174094,AAA,2014J,76.0
174745,AAA,2014J,66.1
175447,AAA,2014J,70.0
175772,AAA,2014J,85.0
183057,AAA,2014J,66.4
185350,AAA,2014J,57.5
199636,AAA,2014J,73.8
199897,AAA,2014J,69.6
200804,AAA,2014J,64.1
205494,AAA,2014J,64.0
228021,AAA,2014J,82.2
228383,AAA,2014J,70.1
232307,AAA,2014J,64.9
235068,AAA,2014J,59.6
236875,AAA,2014J,46.7
237274,AAA,2014J,72.2
243510,AAA,2014J,42.5
244246,AAA,2014J,67.8
248581,AAA,2014J,85.0
252073,AAA,2014J,47.0
254625,AAA,2014J,82.4
258587,AAA,2014J,81.1
260623,AAA,2014J,69.5
263251,AAA,2014J,74.0
263543,AAA,2014J,78.8
263952,AAA,2014J,89.9
266524,AAA,2014J,54.9
273346,AAA,2014J,82.1
274947,AAA,2014J,49.9
275674,AAA,2014J,44.0
275792,AAA,2014J,73.6
277123,AAA,2014J,44.2
281077,AAA,2014J,72.6
281636,AAA,2014J,83.1
285315,AAA,2014J,86.3
287040,AAA,2014J,73.1
287204,AAA,2014J,74.4
287210,AAA,2014J,72.9
289449,AAA,2014J,74.8
290164,AAA,2014J,65.0
292525,AAA,2014J,84.6
292775,AAA,2014J,82.8
293824,AAA,2014J,58.7
294496,AAA,2014J,80.0
294655,AAA,2014J,77.9
295060,AAA,2014J,67.7
295075,AAA,2014J,63.7
296424,AAA,2014J,78.9
298034,AAA,2014J,72.4
298838,AAA,2014J,80.4
301967,AAA,2014J,53.5
302476,AAA,2014J,85.7
303521,AAA,2014J,80.6
303985,AAA,2014J,76.9
304465,AAA,2014J,75.1
306646,AAA,2014J,52.7
309142,AAA,2014J,65.8
310412,AAA,2014J,77.1
311235,AAA,2014J,64.9
313937,AAA,2014J,81.4
315076,AAA,2014J,67.3
315744,AAA,2014J,82.9
323370,AAA,2014J,71.3
328024,AAA,2014J,50.9
329659,AAA,2014J,47.8
330594,AAA,2014J,58.8
332884,AAA,2014J,81.9
334441,AAA,2014J,40.2
335247,AAA,2014J,71.3
337748,AAA,2014J,44.0
338407,AAA,2014J,72.0
341876,AAA,2014J,68.66666666666667
345440,AAA,2014J,73.0
345519,AAA,2014J,76.7
346118,AAA,2014J,72.1
348275,AAA,2014J,54.333333333333336
348807,AAA,2014J,75.7
350156,AAA,2014J,51.3
350939,AAA,2014J,69.4
351336,AAA,2014J,66.5
353665,AAA,2014J,63.9
354170,AAA,2014J,56.2
356170,AAA,2014J,73.25
358182,AAA,2014J,74.3
364957,AAA,2014J,61.1
369834,AAA,2014J,73.6
371710,AAA,2014J,80.2
373872,AAA,2014J,65.0
375260,AAA,2014J,69.6
375646,AAA,2014J,75.2
377546,AAA,2014J,83.4
381642,AAA,2014J,79.6
382095,AAA,2014J,77.0
383180,AAA,2014J,69.8
383600,AAA,2014J,78.8
383723,AAA,2014J,80.3
384203,AAA,2014J,76.3
384725,AAA,2014J,80.5
387533,AAA,2014J,50.666666666666664
388147,AAA,2014J,39.666666666666664
391249,AAA,2014J,81.6
396599,AAA,2014J,53.42857142857143
396655,AAA,2014J,42.3
398171,AAA,2014J,69.3
398349,AAA,2014J,78.6
400147,AAA,2014J,60.0
400682,AAA,2014J,52.1
401404,AAA,2014J,76.7
402204,AAA,2014J,72.0
402727,AAA,2014J,74.0
402961,AAA,2014J,67.9
404356,AAA,2014J,75.3
406671,AAA,2014J,77.7
406682,AAA,2014J,83.8
409100,AAA,2014J,79.1
409703,AAA,2014J,64.1
410092,AAA,2014J,66.7
411971,AAA,2014J,72.7
418731,AAA,2014J,39.5
421455,AAA,2014J,77.2
424577,AAA,2014J,57.2
429858,AAA,2014J,82.9
431025,AAA,2014J,54.8
439305,AAA,2014J,70.5
440319,AAA,2014J,66.6
442064,AAA,2014J,52.0
442132,AAA,2014J,67.5
446108,AAA,2014J,57.1
447481,AAA,2014J,55.5
468120,AAA,2014J,39.333333333333336
468694,AAA,2014J,61.0
470982,AAA,2014J,62.1
476603,AAA,2014J,84.2
481022,AAA,2014J,50.8
483800,AAA,2014J,71.0
484897,AAA,2014J,61.1
485962,AAA,2014J,80.9
488990,AAA,2014J,54.3
500113,AAA,2014J,76.4
503889,AAA,2014J,69.5
518808,AAA,2014J,74.1
522482,AAA,2014J,75.0
527100,AAA,2014J,91.6
527801,AAA,2014J,48.875
533068,AAA,2014J,60.4
537081,AAA,2014J,61.4
544253,AAA,2014J,73.1
548120,AAA,2014J,73.7
2436812,AAA,2014J,43.0
2606802,AAA,2014J,14.5
1008675,BBB,2013B,68.38
1098728,BBB,2013B,65.234375
1413989,BBB,2013J,75.04347826086956
1413989,BBB,2013B,75.04347826086956
1436591,BBB,2013B,97.95
1480800,BBB,2013B,79.35
1493476,BBB,2013B,77.1734693877551
1521540,BBB,2013B,91.19
1536591,BBB,2014J,1.0
1536591,BBB,2013B,52.53846153846154
1536591,BBB,2014B,52.53846153846154
1574398,BBB,2013B,84.68
1659662,BBB,2013B,78.96
1678401,BBB,2013B,63.38383838383838
1721462,BBB,2013B,64.95121951219512
1728437,BBB,2013B,74.87
1730702,BBB,2013B,55.333333333333336
1730702,BBB,2014B,55.333333333333336
1747892,BBB,2013B,81.75
1753965,BBB,2013B,79.59
1770733,BBB,2013B,75.32
1771053,BBB,2013J,60.0
1771053,BBB,2013B,60.0
1776925,BBB,2013B,66.58064516129032
1789199,BBB,2013B,64.47
1797614,BBB,2013B,89.68
1847146,BBB,2013B,75.25
1858523,BBB,2013B,38.0625
1903527,BBB,2013B,82.78
1904710,BBB,2013B,73.0
1912438,BBB,2013B,94.03
1923618,BBB,2013B,86.27
1930367,BBB,2013B,84.03030303030303
1937864,BBB,2013B,76.14
1971393,BBB,2013B,85.31
1993672,BBB,2013J,46.666666666666664
1993672,BBB,2014J,100.0
1993672,BBB,2013B,46.666666666666664
1997796,BBB,2013B,84.99
2019837,BBB,2013B,77.12
2023366,BBB,2013B,89.29
2034350,BBB,2013B,87.0
2092834,BBB,2013B,68.32786885245902
2097916,BBB,2013B,98.13
2132811,BBB,2013B,76.6219512195122
2173572,BBB,2013B,75.5679012345679
2205383,BBB,2013B,73.69
2210318,BBB,2013B,81.325
2231614,BBB,2013B,79.67073170731707
2236738,BBB,2013B,86.96
2243551,BBB,2013B,29.606060606060606
2244724,BBB,2013B,63.19512195121951
2249372,BBB,2013B,74.45
2254619,BBB,2013B,77.2
2269480,BBB,2013B,89.99
2273828,BBB,2013B,91.0
2273828,BBB,2014B,96.0
2279538,BBB,2013B,52.0
2288607,BBB,2013B,77.68
2290090,BBB,2013B,78.44444444444444
2291598,BBB,2013B,68.83
2293443,BBB,2013B,82.17
2296749,BBB,2013B,69.56
2300911,BBB,2013B,66.47727272727273
2300911,BBB,2014B,66.47727272727273
2301111,BBB,2013B,91.0
2302925,BBB,2013B,72.48837209302326
2308528,BBB,2013B,74.5625
2322046,BBB,2013B,55.0
2322342,BBB,2013B,81.48780487804878
2327072,BBB,2013B,80.08536585365853
2336550,BBB,2013B,62.55555555555556
2366070,BBB,2013B,73.29166666666667
2375144,BBB,2013B,82.33333333333333
2376628,BBB,2013B,73.71
2377567,BBB,2013B,76.25
2380539,BBB,2013B,74.2560975609756
2384819,BBB,2013B,86.23232323232324
2395222,BBB,2013B,77.70833333333333
2418877,BBB,2013B,78.29166666666667
2418877,BBB,2014B,78.29166666666667
2425726,BBB,2013B,68.33333333333333
2439201,BBB,2013B,80.05050505050505
2442685,BBB,2013B,64.79591836734694
2444088,BBB,2013B,82.3048780487805
2444703,BBB,2013B,76.66666666666667
2445088,BBB,2013B,71.76923076923077
2445949,BBB,2013B,63.0
2446144,BBB,2013B,80.70731707317073
2458984,BBB,2013B,72.54639175257732
2464963,BBB,2013B,68.8170731707317
2466123,BBB,2013B,63.0
2470672,BBB,2013B,76.65853658536585
2474493,BBB,2013B,72.175
2475780,BBB,2013B,68.27
2476649,BBB,2013B,85.41463414634147
2481224,BBB,2013B,82.97
2481765,BBB,2013B,78.71951219512195
2483179,BBB,2013B,81.6
2483568,BBB,2013B,70.94949494949495
2487541,BBB,2013B,89.59
2498299,BBB,2013B,80.79
2512392,BBB,2013J,80.40243902439025
2512392,BBB,2013B,79.4888888888889
2517864,BBB,2013B,82.65853658536585
2518653,BBB,2013B,94.83
2521745,BBB,2013B,56.7
2522093,BBB,2013B,76.8170731707317
2524127,BBB,2013B,67.79
2528966,BBB,2013B,66.0632911392405
2531031,BBB,2013B,62.55
2535788,BBB,2013B,70.83333333333333
2540362,BBB,2013B,69.33333333333333
2541120,BBB,2013B,84.03030303030303
2553749,BBB,2013B,73.76543209876543
2560219,BBB,2013B,61.48780487804878
2569163,BBB,2013B,84.79
2571447,BBB,2013B,81.0
2572118,BBB,2013B,70.0
2575914,BBB,2013B,71.84
2575914,BBB,2014B,79.93548387096774
2578567,BBB,2013B,74.48
2579459,BBB,2013B,87.6
2580439,BBB,2013B,78.41
2581528,BBB,2013B,72.71604938271605
2591421,BBB,2013J,52.02439024390244
2591421,BBB,2013B,43.37777777777778
2602809,BBB,2013B,87.46
2608235,BBB,2013B,65.5
2608453,BBB,2013B,76.67073170731707
2612483,BBB,2013B,86.54
2616787,BBB,2013B,72.89024390243902
2617596,BBB,2013B,93.71
2617999,BBB,2013B,74.28048780487805
2620178,BBB,2013B,83.15
2622465,BBB,2013B,72.54
2626410,BBB,2013B,61.02325581395349
2626410,BBB,2014B,61.02325581395349
2635505,BBB,2013B,74.24
2635829,BBB,2013B,91.5
2639611,BBB,2013B,83.86
2641393,BBB,2013B,69.42
2642029,BBB,2013B,90.84
2645061,BBB,2013B,81.24691358024691
2649947,BBB,2013B,72.46875
2654302,BBB,2013B,67.12
2664301,BBB,2013B,47.65853658536585
2680770,BBB,2013B,61.11904761904762
2685831,BBB,2013B,71.26
2692384,BBB,2013B,78.54
23629,BBB,2013B,66.76
25107,BBB,2013B,60.51
27891,BBB,2013B,63.20454545454545
27891,BBB,2014B,63.20454545454545
29144,BBB,2013B,65.45679012345678
31663,BBB,2013B,63.92
33666,BBB,2013B,42.714285714285715
34229,BBB,2013B,80.33333333333333
34353,BBB,2013B,80.15853658536585
34756,BBB,2013B,56.375
34863,BBB,2013B,63.22
35812,BBB,2013B,71.0
39655,BBB,2013B,82.98
50993,BBB,2013B,28.08641975308642
52899,BBB,2013J,67.28571428571429
52899,BBB,2013B,73.33333333333333
58089,BBB,2013B,79.16666666666667
62631,BBB,2013B,70.95161290322581
70608,BBB,2013B,77.95
74695,BBB,2013B,91.8780487804878
74734,BBB,2013B,75.41414141414141
75399,BBB,2013B,62.646341463414636
78645,BBB,2013B,69.97619047619048
82535,BBB,2013B,61.45
82741,BBB,2013B,64.68
83254,BBB,2013B,63.13
84245,BBB,2013B,85.77777777777777
84664,BBB,2013B,78.35365853658537
86291,BBB,2013J,58.73
86291,BBB,2013B,87.0
87732,BBB,2013B,72.6219512195122
91322,BBB,2013B,73.95959595959596
92274,BBB,2013B,47.55813953488372
92832,BBB,2013B,66.0
92947,BBB,2013B,84.04040404040404
92993,BBB,2013B,67.15853658536585
94616,BBB,2013B,68.09876543209876
97154,BBB,2013B,86.10975609756098
98313,BBB,2013B,78.82
104054,BBB,2013B,91.07
108377,BBB,2013B,75.8170731707317
108589,BBB,2013B,81.19
109938,BBB,2013B,88.33
110881,BBB,2013B,66.31
110881,FFF,2013J,72.37383177570094
116603,BBB,2013B,81.6219512195122
120994,BBB,2013B,81.0
123860,BBB,2013B,75.06
126322,BBB,2013B,80.82222222222222
133155,BBB,2013B,87.83
133748,BBB,2013B,63.049180327868854
141823,BBB,2013B,12.608695652173912
142324,BBB,2014J,72.47524752475248
142324,BBB,2013B,66.48387096774194
143741,BBB,2013B,79.24
145544,BBB,2013B,75.27
147876,BBB,2013B,65.29032258064517
151697,BBB,2013B,80.22
152153,BBB,2013B,31.887096774193548
152910,BBB,2013B,77.33333333333333
152929,BBB,2013B,69.41975308641975
153212,BBB,2013B,78.92
153704,BBB,2013J,75.95161290322581
153704,BBB,2013B,80.43181818181819
154027,BBB,2013B,65.92682926829268
154125,BBB,2013B,82.67901234567901
154540,BBB,2013B,77.99
156835,BBB,2013B,82.70731707317073
161678,BBB,2013B,40.0
165243,BBB,2013B,68.02439024390245
169515,BBB,2013B,52.78260869565217
170356,BBB,2013B,65.0
173316,BBB,2013B,46.12903225806452
173335,BBB,2013B,63.19753086419753
179605,BBB,2013B,66.16666666666667
182824,BBB,2013B,73.69
183806,BBB,2013B,89.28571428571429
185349,BBB,2013B,78.03
186670,BBB,2013B,74.225
186780,BBB,2013B,0.0
186988,BBB,2013B,49.095238095238095
187793,BBB,2013B,62.1219512195122
188152,BBB,2013B,90.63
192424,BBB,2013B,75.06
193822,BBB,2013B,79.70731707317073
197595,BBB,2013B,75.25
198956,BBB,2013B,86.35365853658537
199520,BBB,2013B,80.33
200905,BBB,2013B,46.5
203108,BBB,2013B,70.20930232558139
203481,BBB,2013B,70.27
204746,BBB,2013B,71.32
226374,BBB,2013B,71.39024390243902
226827,BBB,2013B,83.91
229240,BBB,2013B,71.85
229426,BBB,2013B,83.42424242424242
232695,BBB,2013B,74.97
235097,BBB,2013B,70.03846153846153
237304,BBB,2013B,73.29545454545455
237913,BBB,2014J,69.55445544554455
237913,BBB,2013B,78.9090909090909
242149,BBB,2013J,59.48
242149,BBB,2013B,59.48
245404,BBB,2013B,70.83333333333333
247267,BBB,2013B,65.859375
248103,BBB,2013B,77.91
249534,BBB,2013B,72.97
251351,BBB,2013B,83.08641975308642
